c TIGER/Line graph USA-road-d.NY
a 18 236 161
a 18 237 207
a 18 239 736
a 18 240 25
a 18 250 785
a 18 253 601
a 18 259 325
a 18 262 310
a 18 264 172
a 18 266 539
a 18 268 930
a 18 272 971
a 18 273 962
a 18 279 378
a 18 282 856
a 18 287 575
a 18 290 151
a 18 293 983
a 18 310 891
a 18 313 294
a 18 317 164
a 18 322 211
a 18 323 743
a 18 330 28
a 18 331 137
a 18 335 337
a 18 343 207
a 18 345 150
a 18 348 409
a 18 357 414
a 18 363 576
a 18 366 569
a 18 370 621
a 18 377 311
a 18 382 945
a 18 384 757
a 18 392 911
a 18 393 621
a 18 403 66
a 18 408 82
a 18 410 159
a 18 412 347
a 18 413 404
a 18 417 472
a 18 419 725
a 18 432 259
a 18 435 398
a 18 443 227
a 18 444 241
a 18 446 640
a 18 461 872
a 18 470 757
a 18 472 851
a 18 475 614
a 18 483 784
a 18 484 339
a 18 486 302
a 18 487 343
a 18 488 488
a 18 498 62
a 19 24 108
a 19 27 63
a 19 28 982
a 19 35 728
a 19 38 725
a 19 43 927
a 19 52 485
a 19 54 635
a 19 55 899
a 19 64 902
a 19 66 68
a 19 73 410
a 19 89 249
a 19 100 471
a 19 102 881
a 19 106 325
a 19 107 82
a 19 111 279
a 19 112 551
a 19 123 674
a 19 125 918
a 19 132 774
a 19 145 430
a 19 150 120
a 19 152 388
a 19 161 566
a 19 163 458
a 19 167 41
a 19 169 260
a 19 176 298
a 19 182 103
a 19 183 367
a 19 188 360
a 19 189 84
a 19 191 95
a 19 192 437
a 19 193 362
a 19 200 931
a 19 206 71
a 19 218 261
a 19 224 832
a 19 225 491
a 19 229 670
a 19 237 432
a 19 244 313
a 19 246 902
a 19 252 756
a 19 255 394
a 19 262 532
a 19 265 658
a 19 267 68
a 19 268 450
a 19 271 432
a 19 273 849
a 19 284 921
a 19 305 171
a 19 313 766
a 19 318 731
a 19 324 563
a 19 331 25
a 19 342 28
a 19 346 17
a 19 355 392
a 19 360 739
a 19 370 101
a 19 374 838
a 19 387 175
a 19 393 814
a 19 395 768
a 19 402 598
a 19 411 426
a 19 420 951
a 19 427 88
a 19 440 95
a 19 444 383
a 19 446 400
a 19 449 997
a 19 450 490
a 19 457 146
a 19 469 880
a 19 474 500
a 19 477 565
a 19 478 681
a 19 480 283
a 19 481 413
a 19 486 602
a 19 489 453
a 19 491 179
a 19 494 332
a 19 498 367
a 20 29 203
a 20 32 711
a 20 51 384
a 20 55 946
a 20 61 449
a 20 66 484
a 20 77 783
a 20 78 624
a 20 82 649
a 20 94 550
a 20 98 221
a 20 103 75
a 20 108 853
a 20 120 660
a 20 122 521
a 20 125 235
a 20 128 411
a 20 141 869
a 20 147 76
a 20 152 556
a 20 159 749
a 20 162 575
a 20 168 120
a 20 175 429
a 20 176 857
a 20 177 885
a 20 178 30
a 20 194 661
a 20 196 63
a 20 212 713
a 20 213 28
a 20 220 617
a 20 221 423
a 20 226 411
a 20 227 563
a 20 228 224
a 20 230 246
a 20 231 697
a 20 249 199
a 20 259 894
a 20 262 599
a 20 272 771
a 20 280 320
a 20 286 451
a 20 287 430
a 20 290 841
a 20 293 37
a 20 294 840
a 20 295 709
a 20 297 112
a 20 304 748
a 20 312 457
a 20 319 39
a 20 328 867
a 20 337 886
a 20 338 247
a 20 346 103
a 20 352 267
a 20 356 908
a 20 366 517
a 20 373 332
a 20 374 287
a 20 377 134
a 20 384 106
a 20 385 697
a 20 394 48
a 20 397 329
a 20 400 294
a 20 408 96
a 20 411 527
a 20 417 539
a 20 424 694
a 20 426 649
a 20 429 859
a 20 444 144
a 20 450 78
a 20 459 699
a 20 474 180
a 20 479 270
a 20 480 759
a 20 482 644
a 20 484 17
a 20 489 568
a 20 493 682
a 20 495 235
a 21 24 805
a 21 26 280
a 21 33 338
a 21 36 71
a 21 49 187
a 21 51 206
a 21 53 754
a 21 54 473
a 21 69 691
a 21 70 860
a 21 71 521
a 21 77 738
a 21 80 540
a 21 93 814
a 21 105 186
a 21 108 419
a 21 118 353
a 21 119 879
a 21 127 67
a 21 138 211
a 21 144 375
a 21 156 497
a 21 163 261
a 21 164 554
a 21 169 118
a 21 177 371
a 21 188 549
a 21 204 134
a 21 209 938
a 21 211 582
a 21 226 720
a 21 234 742
a 21 244 862
a 21 246 409
a 21 249 165
a 21 251 48
a 21 252 615
a 21 256 918
a 21 262 873
a 21 275 305
a 21 278 129
a 21 285 745
a 21 287 395
a 21 288 669
a 21 292 559
a 21 297 932
a 21 305 439
a 21 317 263
a 21 330 810
a 21 332 857
a 21 333 825
a 21 336 184
a 21 337 353
a 21 341 437
a 21 349 90
a 21 351 470
a 21 355 807
a 21 362 638
a 21 374 955
a 21 377 745
a 21 380 572
a 21 382 27
a 21 396 486
a 21 407 433
a 21 410 787
a 21 420 2
a 21 426 832
a 21 432 401
a 21 437 920
a 21 453 56
a 21 460 58
a 21 463 48
a 21 464 801
a 21 465 804
a 21 473 68
a 21 474 711
a 21 476 735
a 21 483 858
a 21 489 973
a 21 496 896
a 22 24 715
a 22 27 149
a 22 28 432
a 22 33 419
a 22 34 585
a 22 41 521
a 22 43 241
a 22 49 743
a 22 52 510
a 22 60 195
a 22 61 487
a 22 62 81
a 22 63 573
a 22 64 325
a 22 70 865
a 22 74 360
a 22 77 326
a 22 83 697
a 22 84 112
a 22 85 597
a 22 91 752
a 22 98 169
a 22 99 645
a 22 102 552
a 22 103 324
a 22 105 64
a 22 110 262
a 22 111 410
a 22 119 274
a 22 121 586
a 22 135 658
a 22 136 340
a 22 137 734
a 22 138 89
a 22 139 758
a 22 143 670
a 22 145 609
a 22 156 998
a 22 157 413
a 22 160 470
a 22 166 545
a 22 175 251
a 22 180 903
a 22 181 117
a 22 182 575
a 22 185 767
a 22 188 476
a 22 191 253
a 22 192 463
a 22 198 588
a 22 199 849
a 22 206 215
a 22 217 108
a 22 226 845
a 22 228 118
a 22 236 784
a 22 241 261
a 22 245 732
a 22 247 193
a 22 249 534
a 22 253 317
a 22 255 850
a 22 259 873
a 22 267 403
a 22 274 290
a 22 276 630
a 22 279 72
a 22 288 250
a 22 292 980
a 22 293 484
a 22 297 720
a 22 305 524
a 22 311 735
a 22 322 622
a 22 323 640
a 22 344 661
a 22 351 388
a 22 352 116
a 22 353 913
a 22 354 203
a 22 364 55
a 22 367 762
a 22 379 769
a 22 380 162
a 22 382 958
a 22 383 886
a 22 387 297
a 22 389 218
a 22 390 617
a 22 399 842
a 22 400 751
a 22 418 286
a 22 421 43
a 22 430 975
a 22 432 688
a 22 436 333
a 22 445 605
a 22 450 759
a 22 457 582
a 22 459 936
a 22 468 595
a 22 470 653
a 22 472 459
a 22 475 681
a 22 481 274
a 22 482 450
a 22 487 341
a 22 489 14
a 22 496 565
a 22 498 606
a 23 28 568
a 23 37 971
a 23 41 367
a 23 53 336
a 23 54 485
a 23 58 324
a 23 60 221
a 23 67 781
a 23 73 894
a 23 83 190
a 23 84 622
a 23 94 644
a 23 99 475
a 23 100 665
a 23 102 619
a 23 108 162
a 23 118 349
a 23 120 575
a 23 124 272
a 23 136 930
a 23 139 862
a 23 144 866
a 23 151 583
a 23 163 320
a 23 174 546
a 23 178 208
a 23 179 769
a 23 183 239
a 23 189 573
a 23 190 686
a 23 191 844
a 23 194 140
a 23 198 656
a 23 199 562
a 23 201 475
a 23 205 492
a 23 210 885
a 23 212 48
a 23 213 273
a 23 224 130
a 23 227 589
a 23 231 246
a 23 238 774
a 23 241 63
a 23 243 262
a 23 245 744
a 23 249 576
a 23 253 610
a 23 257 670
a 23 264 199
a 23 266 892
a 23 272 531
a 23 275 65
a 23 276 474
a 23 282 202
a 23 289 962
a 23 290 33
a 23 295 970
a 23 296 200
a 23 299 606
a 23 311 7
a 23 321 43
a 23 329 745
a 23 331 15
a 23 332 604
a 23 335 572
a 23 336 506
a 23 340 841
a 23 341 971
a 23 352 130
a 23 354 970
a 23 358 559
a 23 369 728
a 23 370 95
a 23 372 973
a 23 376 989
a 23 377 190
a 23 378 548
a 23 380 951
a 23 383 859
a 23 384 746
a 23 390 842
a 23 392 741
a 23 396 162
a 23 410 667
a 23 415 942
a 23 419 124
a 23 420 51
a 23 425 264
a 23 434 675
a 23 447 656
a 23 450 270
a 23 452 70
a 23 453 753
a 23 460 636
a 23 462 673
a 23 463 676
a 23 465 142
a 23 471 865
a 23 473 646
a 23 478 623
a 23 485 835
a 23 488 204
a 23 490 350
a 23 491 281
a 23 494 176
a 24 27 691
a 24 40 471
a 24 43 75
a 24 46 993
a 24 49 681
a 24 51 172
a 24 52 186
a 24 53 774
a 24 63 686
a 24 67 852
a 24 73 715
a 24 74 161
a 24 80 254
a 24 88 330
a 24 93 835
a 24 113 910
a 24 119 952
a 24 120 904
a 24 130 14
a 24 131 587
a 24 139 929
a 24 146 689
a 24 152 80
a 24 157 793
a 24 159 686
a 24 162 703
a 24 163 979
a 24 171 889
a 24 175 404
a 24 183 260
a 24 188 416
a 24 193 446
a 24 199 82
a 24 201 842
a 24 202 438
a 24 205 114
a 24 206 365
a 24 210 623
a 24 215 887
a 24 222 50
a 24 223 826
a 24 229 954
a 24 242 210
a 24 244 80
a 24 245 283
a 24 255 397
a 24 260 341
a 24 263 586
a 24 264 300
a 24 266 706
a 24 298 173
a 24 315 580
a 24 335 746
a 24 336 252
a 24 339 373
a 24 342 431
a 24 343 306
a 24 345 703
a 24 351 671
a 24 353 62
a 24 362 962
a 24 385 86
a 24 387 507
a 24 397 395
a 24 399 279
a 24 405 297
a 24 411 509
a 24 419 643
a 24 423 271
a 24 429 747
a 24 435 45
a 24 438 97
a 24 439 700
a 24 441 254
a 24 443 528
a 24 447 335
a 24 454 2
a 24 456 220
a 24 461 920
a 24 468 654
a 24 475 925
a 24 478 444
a 24 479 233
a 24 480 670
a 24 484 696
a 24 490 605
a 24 498 452
a 25 34 353
a 25 40 308
a 25 45 122
a 25 54 414
a 25 55 621
a 25 56 559
a 25 60 273
a 25 61 368
a 25 66 837
a 25 69 569
a 25 70 228
a 25 78 831
a 25 89 191
a 25 91 974
a 25 92 875
a 25 105 287
a 25 110 674
a 25 119 481
a 25 123 166
a 25 128 8
a 25 133 482
a 25 140 385
a 25 155 279
a 25 157 135
a 25 170 661
a 25 172 723
a 25 179 368
a 25 183 682
a 25 187 770
a 25 200 324
a 25 203 133
a 25 211 122
a 25 214 983
a 25 220 254
a 25 223 888
a 25 226 956
a 25 227 812
a 25 228 512
a 25 231 323
a 25 233 1000
a 25 234 432
a 25 240 550
a 25 247 831
a 25 276 622
a 25 290 523
a 25 294 705
a 25 297 261
a 25 316 548
a 25 324 185
a 25 333 426
a 25 334 907
a 25 336 19
a 25 339 811
a 25 342 186
a 25 345 153
a 25 346 823
a 25 361 908
a 25 368 872
a 25 372 505
a 25 380 677
a 25 381 548
a 25 382 637
a 25 386 150
a 25 392 530
a 25 395 243
a 25 397 37
a 25 403 837
a 25 404 406
a 25 408 900
a 25 410 511
a 25 412 406
a 25 413 331
a 25 419 412
a 25 427 588
a 25 437 953
a 25 440 287
a 25 452 292
a 25 453 565
a 25 463 834
a 25 469 829
a 25 470 990
a 25 475 741
a 25 478 847
a 25 491 152
a 25 493 926
a 26 27 351
a 26 34 975
a 26 43 833
a 26 46 575
a 26 49 479
a 26 61 861
a 26 62 122
a 26 63 467
a 26 65 10
a 26 70 3
a 26 75 61
a 26 84 47
a 26 85 840
a 26 91 467
a 26 92 298
a 26 105 350
a 26 106 224
a 26 111 629
a 26 113 762
a 26 116 811
a 26 118 933
a 26 122 48
a 26 126 102
a 26 131 497
a 26 132 233
a 26 135 282
a 26 141 838
a 26 144 973
a 26 146 480
a 26 155 990
a 26 157 250
a 26 168 831
a 26 172 316
a 26 175 434
a 26 183 405
a 26 186 794
a 26 189 294
a 26 191 526
a 26 192 612
a 26 209 304
a 26 210 528
a 26 219 673
a 26 230 702
a 26 237 719
a 26 240 139
a 26 241 999
a 26 246 69
a 26 247 362
a 26 250 979
a 26 256 182
a 26 260 524
a 26 262 911
a 26 263 581
a 26 274 977
a 26 289 759
a 26 290 813
a 26 291 259
a 26 299 949
a 26 306 138
a 26 317 738
a 26 321 938
a 26 322 387
a 26 328 920
a 26 331 253
a 26 336 173
a 26 337 676
a 26 341 398
a 26 347 466
a 26 350 553
a 26 353 361
a 26 359 769
a 26 365 433
a 26 368 33
a 26 379 822
a 26 383 151
a 26 402 523
a 26 409 821
a 26 415 571
a 26 427 236
a 26 437 799
a 26 439 104
a 26 448 759
a 26 454 62
a 26 455 684
a 26 456 736
a 26 473 172
a 26 485 849
a 26 489 346
a 26 491 120
a 26 495 338
a 26 497 83
a 27 30 409
a 27 34 76
a 27 41 355
a 27 47 661
a 27 48 248
a 27 50 30
a 27 52 410
a 27 63 714
a 27 64 583
a 27 65 771
a 27 79 834
a 27 86 15
a 27 99 155
a 27 111 656
a 27 113 517
a 27 133 678
a 27 134 828
a 27 138 88
a 27 139 265
a 27 145 626
a 27 146 191
a 27 151 24
a 27 152 39
a 27 153 227
a 27 155 111
a 27 163 563
a 27 166 75
a 27 172 456
a 27 178 34
a 27 179 412
a 27 182 890
a 27 183 443
a 27 186 487
a 27 196 244
a 27 204 455
a 27 205 735
a 27 219 274
a 27 228 865
a 27 234 800
a 27 239 208
a 27 241 987
a 27 242 633
a 27 256 574
a 27 261 141
a 27 265 288
a 27 283 90
a 27 286 170
a 27 287 467
a 27 291 177
a 27 304 435
a 27 313 445
a 27 314 720
a 27 315 810
a 27 316 483
a 27 318 946
a 27 320 272
a 27 325 397
a 27 327 20
a 27 342 727
a 27 350 431
a 27 366 783
a 27 367 968
a 27 368 873
a 27 370 621
a 27 375 212
a 27 380 679
a 27 382 355
a 27 388 837
a 27 394 895
a 27 397 506
a 27 399 396
a 27 405 881
a 27 406 139
a 27 407 969
a 27 416 374
a 27 422 778
a 27 425 58
a 27 426 895
a 27 428 245
a 27 430 587
a 27 432 681
a 27 442 689
a 27 444 306
a 27 447 842
a 27 450 523
a 27 451 251
a 27 453 113
a 27 456 920
a 27 458 622
a 27 459 191
a 27 470 702
a 27 473 756
a 27 483 159
a 27 488 926
a 27 489 376
a 27 495 722
a 28 31 604
a 28 38 83
a 28 46 910
a 28 49 499
a 28 50 588
a 28 51 305
a 28 52 731
a 28 54 726
a 28 62 625
a 28 65 104
a 28 66 856
a 28 69 682
a 28 73 999
a 28 76 100
a 28 90 268
a 28 94 31
a 28 97 140
a 28 101 925
a 28 107 873
a 28 114 14
a 28 119 175
a 28 128 985
a 28 131 285
a 28 143 148
a 28 148 176
a 28 149 986
a 28 155 903
a 28 156 686
a 28 158 263
a 28 173 279
a 28 179 759
a 28 202 867
a 28 211 361
a 28 221 668
a 28 226 717
a 28 232 948
a 28 234 324
a 28 243 447
a 28 246 26
a 28 260 948
a 28 264 903
a 28 275 881
a 28 276 981
a 28 279 253
a 28 283 332
a 28 292 249
a 28 295 283
a 28 296 823
a 28 301 525
a 28 305 155
a 28 306 836
a 28 315 700
a 28 318 140
a 28 329 121
a 28 332 199
a 28 338 667
a 28 350 458
a 28 351 454
a 28 361 704
a 28 365 721
a 28 377 84
a 28 383 462
a 28 384 587
a 28 385 444
a 28 401 481
a 28 407 655
a 28 410 743
a 28 419 804
a 28 422 101
a 28 424 120
a 28 429 103
a 28 433 355
a 28 442 352
a 28 449 83
a 28 451 607
a 28 459 35
a 28 466 683
a 28 470 890
a 28 471 857
a 28 473 208
a 28 477 44
a 28 479 693
a 28 482 259
a 28 488 535
a 28 489 165
a 28 494 457
a 28 496 553
a 28 497 622
a 28 498 910
a 28 499 256
a 29 30 694
a 29 31 993
a 29 33 69
a 29 35 280
a 29 38 788
a 29 55 549
a 29 60 286
a 29 68 883
a 29 72 704
a 29 79 387
a 29 87 354
a 29 88 806
a 29 94 741
a 29 96 706
a 29 99 889
a 29 111 700
a 29 112 740
a 29 116 571
a 29 120 589
a 29 126 597
a 29 128 130
a 29 129 984
a 29 133 641
a 29 140 388
a 29 143 871
a 29 144 157
a 29 154 197
a 29 160 423
a 29 166 130
a 29 167 458
a 29 168 31
a 29 171 824
a 29 174 803
a 29 176 451
a 29 178 455
a 29 181 590
a 29 183 1000
a 29 186 741
a 29 188 824
a 29 190 703
a 29 191 479
a 29 203 178
a 29 204 861
a 29 207 571
a 29 211 235
a 29 213 749
a 29 214 270
a 29 217 326
a 29 223 671
a 29 225 858
a 29 227 274
a 29 229 801
a 29 237 842
a 29 243 914
a 29 249 540
a 29 251 64
a 29 254 422
a 29 258 736
a 29 259 486
a 29 264 552
a 29 266 194
a 29 271 868
a 29 273 375
a 29 278 996
a 29 286 319
a 29 287 829
a 29 289 937
a 29 295 670
a 29 297 569
a 29 298 113
a 29 307 724
a 29 324 47
a 29 326 642
a 29 333 584
a 29 343 618
a 29 354 876
a 29 357 684
a 29 363 887
a 29 365 201
a 29 371 355
a 29 374 97
a 29 393 475
a 29 395 507
a 29 398 290
a 29 400 740
a 29 404 46
a 29 408 353
a 29 410 162
a 29 422 782
a 29 440 190
a 29 446 65
a 29 452 327
a 29 459 58
a 29 467 439
a 29 468 322
a 29 471 728
a 29 475 619
a 29 479 610
a 29 480 397
a 29 481 188
a 29 496 722
a 29 499 120
a 29 500 586
a 30 32 363
a 30 37 56
a 30 52 555
a 30 54 590
a 30 58 739
a 30 63 794
a 30 69 791
a 30 86 445
a 30 95 890
a 30 98 617
a 30 100 951
a 30 102 531
a 30 106 708
a 30 109 349
a 30 113 883
a 30 114 221
a 30 118 482
a 30 119 424
a 30 127 285
a 30 133 808
a 30 141 833
a 30 147 75
a 30 148 481
a 30 155 560
a 30 156 694
a 30 160 90
a 30 166 308
a 30 167 881
a 30 179 164
a 30 191 428
a 30 192 818
a 30 202 526
a 30 208 835
a 30 209 373
a 30 212 116
a 30 213 573
a 30 216 166
a 30 218 258
a 30 219 18
a 30 237 407
a 30 238 226
a 30 251 320
a 30 254 937
a 30 259 933
a 30 260 668
a 30 264 171
a 30 272 506
a 30 284 501
a 30 292 594
a 30 295 790
a 30 296 308
a 30 307 779
a 30 312 865
a 30 314 140
a 30 315 338
a 30 316 910
a 30 330 230
a 30 331 646
a 30 332 790
a 30 333 393
a 30 339 425
a 30 350 959
a 30 357 270
a 30 366 259
a 30 373 331
a 30 384 737
a 30 385 183
a 30 386 848
a 30 388 346
a 30 399 552
a 30 404 606
a 30 408 571
a 30 410 872
a 30 411 542
a 30 412 856
a 30 415 891
a 30 426 64
a 30 428 361
a 30 434 392
a 30 437 10
a 30 441 502
a 30 449 51
a 30 450 788
a 30 459 718
a 30 463 543
a 30 467 125
a 30 469 627
a 30 471 772
a 30 472 122
a 30 481 768
a 31 32 516
a 31 41 898
a 31 52 79
a 31 54 137
a 31 58 156
a 31 62 409
a 31 66 874
a 31 77 691
a 31 84 609
a 31 93 571
a 31 94 242
a 31 97 214
a 31 99 142
a 31 106 465
a 31 111 108
a 31 116 349
a 31 125 356
a 31 137 171
a 31 138 61
a 31 144 99
a 31 145 180
a 31 146 562
a 31 148 501
a 31 156 967
a 31 163 632
a 31 186 43
a 31 197 444
a 31 198 610
a 31 207 166
a 31 208 917
a 31 224 378
a 31 225 33
a 31 228 815
a 31 230 808
a 31 248 522
a 31 250 322
a 31 258 568
a 31 260 395
a 31 270 12
a 31 272 176
a 31 278 965
a 31 294 254
a 31 298 742
a 31 309 458
a 31 310 718
a 31 316 849
a 31 326 806
a 31 331 425
a 31 344 371
a 31 345 866
a 31 348 875
a 31 350 903
a 31 351 780
a 31 356 728
a 31 360 221
a 31 366 763
a 31 370 122
a 31 377 664
a 31 383 372
a 31 384 288
a 31 386 581
a 31 388 101
a 31 393 672
a 31 394 747
a 31 396 908
a 31 400 193
a 31 401 68
a 31 413 476
a 31 420 939
a 31 421 80
a 31 423 3
a 31 424 256
a 31 428 333
a 31 430 744
a 31 436 713
a 31 441 402
a 31 454 944
a 31 463 871
a 31 467 179
a 31 469 315
a 31 470 88
a 31 473 53
a 31 478 217
a 31 486 219
a 31 491 132
a 31 492 789
a 31 497 981
a 31 498 254
a 32 33 453
a 32 40 353
a 32 44 893
a 32 46 385
a 32 53 805
a 32 59 564
a 32 72 131
a 32 75 713
a 32 79 757
a 32 83 198
a 32 87 188
a 32 99 47
a 32 103 629
a 32 105 190
a 32 106 302
a 32 111 961
a 32 113 286
a 32 114 367
a 32 118 715
a 32 121 229
a 32 130 589
a 32 151 893
a 32 157 895
a 32 163 28
a 32 176 297
a 32 177 463
a 32 182 247
a 32 186 781
a 32 195 252
a 32 201 579
a 32 202 34
a 32 211 56
a 32 212 931
a 32 215 926
a 32 218 440
a 32 221 736
a 32 222 489
a 32 244 922
a 32 250 800
a 32 253 597
a 32 267 471
a 32 277 987
a 32 279 996
a 32 285 100
a 32 289 528
a 32 295 297
a 32 296 412
a 32 298 165
a 32 300 15
a 32 303 126
a 32 304 394
a 32 309 603
a 32 321 370
a 32 325 288
a 32 333 983
a 32 334 19
a 32 346 751
a 32 351 229
a 32 352 799
a 32 353 354
a 32 360 807
a 32 361 184
a 32 369 409
a 32 373 90
a 32 382 109
a 32 387 848
a 32 393 177
a 32 405 949
a 32 408 121
a 32 417 976
a 32 419 898
a 32 421 591
a 32 424 314
a 32 426 893
a 32 427 42
a 32 432 193
a 32 433 541
a 32 436 454
a 32 438 358
a 32 442 556
a 32 444 931
a 32 450 751
a 32 462 510
a 32 475 653
a 32 478 390
a 32 483 844
a 32 485 671
a 32 492 492
a 32 498 72
a 32 500 821
a 33 40 845
a 33 42 231
a 33 45 4
a 33 54 605
a 33 63 320
a 33 67 464
a 33 68 804
a 33 72 496
a 33 81 412
a 33 85 924
a 33 86 823
a 33 90 309
a 33 92 867
a 33 98 136
a 33 100 553
a 33 101 908
a 33 103 328
a 33 111 94
a 33 118 361
a 33 127 37
a 33 128 1
a 33 135 292
a 33 140 139
a 33 148 862
a 33 163 944
a 33 164 881
a 33 165 706
a 33 173 966
a 33 174 372
a 33 192 129
a 33 195 138
a 33 207 569
a 33 209 359
a 33 225 141
a 33 242 173
a 33 244 30
a 33 247 604
a 33 251 977
a 33 271 877
a 33 274 367
a 33 278 252
a 33 279 699
a 33 280 28
a 33 282 118
a 33 284 186
a 33 291 580
a 33 310 26
a 33 313 866
a 33 325 25
a 33 327 738
a 33 331 902
a 33 340 377
a 33 342 381
a 33 349 41
a 33 352 239
a 33 356 676
a 33 360 921
a 33 364 296
a 33 375 641
a 33 376 644
a 33 380 776
a 33 382 130
a 33 384 564
a 33 393 135
a 33 394 270
a 33 400 89
a 33 409 516
a 33 420 225
a 33 421 65
a 33 424 393
a 33 429 944
a 33 430 668
a 33 435 91
a 33 448 971
a 33 452 786
a 33 453 629
a 33 458 902
a 33 462 163
a 33 465 494
a 33 466 927
a 33 469 252
a 33 481 747
a 33 497 655
a 33 498 633
a 33 499 139
a 33 500 245
a 34 39 308
a 34 47 411
a 34 57 540
a 34 71 301
a 34 76 55
a 34 78 668
a 34 82 430
a 34 90 970
a 34 98 802
a 34 100 52
a 34 109 58
a 34 113 317
a 34 126 628
a 34 129 474
a 34 133 61
a 34 137 571
a 34 148 142
a 34 154 152
a 34 157 893
a 34 160 279
a 34 162 132
a 34 170 795
a 34 175 793
a 34 181 625
a 34 187 73
a 34 194 44
a 34 200 371
a 34 208 727
a 34 211 676
a 34 212 862
a 34 213 324
a 34 220 336
a 34 222 272
a 34 230 215
a 34 232 636
a 34 234 678
a 34 245 882
a 34 249 417
a 34 258 648
a 34 259 683
a 34 260 468
a 34 261 57
a 34 268 352
a 34 273 96
a 34 274 531
a 34 277 412
a 34 278 18
a 34 288 24
a 34 291 915
a 34 295 911
a 34 302 302
a 34 305 398
a 34 306 57
a 34 309 446
a 34 318 22
a 34 322 481
a 34 325 489
a 34 328 745
a 34 338 559
a 34 350 517
a 34 352 606
a 34 353 882
a 34 356 852
a 34 357 229
a 34 359 97
a 34 372 839
a 34 377 907
a 34 378 978
a 34 379 255
a 34 381 554
a 34 384 13
a 34 393 75
a 34 402 610
a 34 403 716
a 34 414 522
a 34 420 492
a 34 424 479
a 34 426 891
a 34 432 515
a 34 437 746
a 34 456 801
a 34 458 168
a 34 460 143
a 34 462 209
a 34 476 613
a 34 484 517
a 34 495 689
a 34 498 102
a 35 36 261
a 35 38 600
a 35 44 618
a 35 61 218
a 35 67 481
a 35 68 821
a 35 74 446
a 35 79 929
a 35 87 659
a 35 89 352
a 35 91 259
a 35 93 265
a 35 101 257
a 35 110 623
a 35 116 691
a 35 117 219
a 35 121 690
a 35 129 212
a 35 137 710
a 35 145 168
a 35 149 103
a 35 157 577
a 35 158 265
a 35 160 255
a 35 162 744
a 35 174 408
a 35 175 816
a 35 186 709
a 35 188 924
a 35 190 856
a 35 193 162
a 35 208 536
a 35 212 455
a 35 222 131
a 35 223 105
a 35 224 288
a 35 227 951
a 35 236 902
a 35 237 568
a 35 239 961
a 35 241 254
a 35 243 826
a 35 245 577
a 35 250 862
a 35 252 800
a 35 253 268
a 35 254 80
a 35 258 489
a 35 260 479
a 35 261 142
a 35 277 9
a 35 279 933
a 35 282 718
a 35 288 273
a 35 291 540
a 35 292 813
a 35 303 680
a 35 305 355
a 35 307 873
a 35 308 955
a 35 310 210
a 35 313 34
a 35 318 490
a 35 325 665
a 35 326 164
a 35 337 946
a 35 346 304
a 35 348 114
a 35 360 848
a 35 364 871
a 35 371 426
a 35 372 101
a 35 376 49
a 35 379 3
a 35 391 314
a 35 397 848
a 35 399 270
a 35 402 746
a 35 409 337
a 35 411 100
a 35 412 887
a 35 422 345
a 35 428 385
a 35 432 956
a 35 434 617
a 35 439 924
a 35 441 120
a 35 442 649
a 35 445 278
a 35 447 993
a 35 450 603
a 35 453 487
a 35 454 26
a 35 455 445
a 35 456 503
a 35 463 190
a 35 468 390
a 35 469 806
a 35 477 655
a 35 482 237
a 35 497 677
a 35 500 433
a 36 39 689
a 36 48 725
a 36 57 435
a 36 58 3
a 36 62 924
a 36 69 56
a 36 73 100
a 36 79 612
a 36 80 507
a 36 84 986
a 36 89 956
a 36 107 891
a 36 109 293
a 36 110 925
a 36 112 814
a 36 115 412
a 36 120 925
a 36 121 91
a 36 125 404
a 36 131 879
a 36 139 930
a 36 147 430
a 36 148 323
a 36 149 432
a 36 150 971
a 36 155 713
a 36 160 238
a 36 165 977
a 36 176 301
a 36 177 266
a 36 185 409
a 36 187 990
a 36 202 342
a 36 203 843
a 36 207 344
a 36 209 265
a 36 210 250
a 36 215 443
a 36 217 877
a 36 226 757
a 36 228 780
a 36 229 184
a 36 233 647
a 36 241 72
a 36 245 460
a 36 250 461
a 36 267 835
a 36 271 384
a 36 279 903
a 36 282 239
a 36 283 263
a 36 286 832
a 36 287 20
a 36 292 937
a 36 297 264
a 36 301 990
a 36 302 649
a 36 312 853
a 36 320 966
a 36 323 302
a 36 329 118
a 36 332 727
a 36 336 643
a 36 340 459
a 36 343 921
a 36 357 986
a 36 358 723
a 36 360 171
a 36 363 780
a 36 370 951
a 36 376 927
a 36 381 559
a 36 382 135
a 36 384 925
a 36 401 982
a 36 402 594
a 36 410 737
a 36 413 816
a 36 418 330
a 36 424 640
a 36 442 406
a 36 443 592
a 36 444 471
a 36 448 425
a 36 461 528
a 36 475 86
a 36 480 766
a 36 496 529
a 37 38 290
a 37 46 84
a 37 52 182
a 37 57 407
a 37 58 810
a 37 65 824
a 37 67 217
a 37 68 730
a 37 70 161
a 37 73 292
a 37 76 900
a 37 78 940
a 37 80 242
a 37 84 178
a 37 91 850
a 37 92 728
a 37 93 103
a 37 96 183
a 37 97 322
a 37 108 839
a 37 110 998
a 37 111 651
a 37 114 830
a 37 116 756
a 37 118 594
a 37 131 653
a 37 132 180
a 37 133 473
a 37 139 738
a 37 142 946
a 37 145 353
a 37 146 380
